timestamp,machine_id,operator_id,planned_production_time_min,temperature,vibration,feed_rate_deviation,pressure,ideal_cycle_time_min,operating_time_min,total_units,defect_units,Defect_Type,downtime_duration_minutes,Is_Downtime,Downtime_Reason,OEE_Percentage,Downtime_Rate,Defect_Rate
2026-05-14 16:00:00,Line-1,OP-A,60.0,73.59,1.12,-0.12,101.53,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-14 17:00:00,Line-1,OP-C,60.0,73.89,0.99,-0.18,91.94,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-14 18:00:00,Line-1,OP-B,60.0,75.98,1.12,-0.64,102.5,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-14 19:00:00,Line-1,OP-C,60.0,75.98,1.18,-0.06,98.6,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-14 20:00:00,Line-1,OP-C,60.0,73.79,1.06,0.35,101.69,1.0,60.0,57,1,Scratch,0.0,0,None,93.33,0.0,1.75
2026-05-14 21:00:00,Line-1,OP-A,60.0,74.53,1.17,0.13,98.75,1.0,60.0,59,1,Scratch,0.0,0,None,96.67,0.0,1.69
2026-05-14 22:00:00,Line-1,OP-B,60.0,78.69,1.33,0.47,106.25,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-14 23:00:00,Line-1,OP-A,60.0,73.83,1.13,-0.36,101.13,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-15 00:00:00,Line-1,OP-B,60.0,78.82,1.11,-0.64,105.01,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-15 01:00:00,Line-1,OP-B,60.0,77.21,1.09,-0.12,105.42,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-15 02:00:00,Line-1,OP-B,60.0,78.45,1.09,-0.31,94.4,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-15 03:00:00,Line-1,OP-B,60.0,73.74,1.25,-0.26,96.3,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-15 04:00:00,Line-1,OP-B,60.0,74.66,1.2,0.11,102.26,1.0,60.0,54,0,Scratch,0.0,0,None,90.0,0.0,0.0
2026-05-15 05:00:00,Line-1,OP-C,60.0,74.1,1.3,-0.25,98.17,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-15 06:00:00,Line-1,OP-A,60.0,77.25,1.4,-0.63,98.81,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-15 07:00:00,Line-1,OP-C,60.0,73.86,1.02,-0.28,106.43,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-15 08:00:00,Line-1,OP-B,60.0,76.46,1.24,0.17,98.45,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-15 09:00:00,Line-1,OP-A,60.0,76.36,1.09,0.34,95.16,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-15 10:00:00,Line-1,OP-B,60.0,74.9,1.28,0.33,95.83,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-15 11:00:00,Line-1,OP-A,60.0,77.6,1.17,0.21,110.91,1.0,60.0,54,0,Scratch,0.0,0,None,90.0,0.0,0.0
2026-05-15 12:00:00,Line-1,OP-C,60.0,75.22,1.2,-0.08,99.11,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-15 13:00:00,Line-1,OP-A,60.0,76.67,1.07,0.2,93.18,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-15 14:00:00,Line-1,OP-A,60.0,74.01,1.16,-0.02,91.15,1.0,60.0,56,0,Alignment,0.0,0,None,93.33,0.0,0.0
2026-05-15 15:00:00,Line-1,OP-A,60.0,73.55,1.21,0.06,96.88,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-15 16:00:00,Line-1,OP-A,60.0,76.46,1.34,-0.47,99.02,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-15 17:00:00,Line-1,OP-A,60.0,75.86,1.12,0.02,104.75,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-15 18:00:00,Line-1,OP-B,60.0,75.49,1.14,0.19,104.26,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-15 19:00:00,Line-1,OP-A,60.0,74.31,1.29,0.17,99.97,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-15 20:00:00,Line-1,OP-A,60.0,78.1,1.11,-0.64,97.73,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-15 21:00:00,Line-1,OP-C,60.0,72.77,1.31,0.05,101.7,1.0,60.0,58,1,Alignment,0.0,0,None,95.0,0.0,1.72
2026-05-15 22:00:00,Line-1,OP-A,60.0,72.66,1.2,-0.72,91.26,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-15 23:00:00,Line-1,OP-C,60.0,76.88,1.23,0.09,109.91,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-16 00:00:00,Line-1,OP-B,60.0,76.72,1.24,-0.35,103.27,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-16 01:00:00,Line-1,OP-A,60.0,75.71,1.14,0.85,104.33,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-16 02:00:00,Line-1,OP-C,60.0,74.42,1.24,0.06,94.63,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-16 03:00:00,Line-1,OP-C,60.0,76.0,1.12,0.4,106.41,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-16 04:00:00,Line-1,OP-B,60.0,78.44,1.15,1.06,97.7,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-16 05:00:00,Line-1,OP-A,60.0,80.03,1.26,-0.41,95.24,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-16 06:00:00,Line-1,OP-A,60.0,71.69,1.23,0.22,99.8,1.0,60.0,58,1,Alignment,0.0,0,None,95.0,0.0,1.72
2026-05-16 07:00:00,Line-1,OP-C,60.0,74.16,1.19,-0.59,99.69,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-16 08:00:00,Line-1,OP-A,60.0,74.04,1.07,0.17,94.61,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-16 09:00:00,Line-1,OP-C,60.0,78.25,1.1,0.88,95.53,1.0,60.0,55,1,Dent,0.0,0,None,90.0,0.0,1.82
2026-05-16 10:00:00,Line-1,OP-A,60.0,70.04,1.23,-0.31,95.13,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-16 11:00:00,Line-1,OP-C,60.0,76.03,1.27,-0.44,95.18,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-16 12:00:00,Line-1,OP-A,60.0,74.49,1.09,-0.05,98.06,1.0,60.0,57,1,Scratch,0.0,0,None,93.33,0.0,1.75
2026-05-16 13:00:00,Line-1,OP-B,60.0,78.28,1.12,1.02,93.06,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-16 14:00:00,Line-1,OP-A,60.0,78.0,1.21,0.39,96.54,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-16 15:00:00,Line-1,OP-A,60.0,75.73,1.21,-0.45,105.23,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-16 16:00:00,Line-1,OP-B,60.0,71.84,1.04,0.73,104.12,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-16 17:00:00,Line-1,OP-A,60.0,73.85,1.22,-0.83,94.75,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-16 18:00:00,Line-1,OP-B,60.0,74.07,1.14,1.07,104.79,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-16 19:00:00,Line-1,OP-A,60.0,72.35,1.36,0.43,90.17,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-16 20:00:00,Line-1,OP-C,60.0,77.31,1.22,0.88,112.15,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-16 21:00:00,Line-1,OP-C,60.0,72.09,1.24,-0.82,106.5,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-16 22:00:00,Line-1,OP-A,60.0,78.93,1.24,0.08,97.2,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-16 23:00:00,Line-1,OP-A,60.0,78.93,1.08,-0.07,101.91,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-17 00:00:00,Line-1,OP-A,60.0,74.23,1.39,-0.5,93.0,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-17 01:00:00,Line-1,OP-C,60.0,75.66,1.04,-0.65,100.3,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-17 02:00:00,Line-1,OP-A,60.0,74.86,1.28,0.25,99.08,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-17 03:00:00,Line-1,OP-C,60.0,76.8,1.26,0.3,95.83,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-17 04:00:00,Line-1,OP-B,60.0,77.55,1.15,0.65,97.66,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-17 05:00:00,Line-1,OP-C,60.0,75.52,1.27,-0.25,97.17,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-17 06:00:00,Line-1,OP-C,60.0,75.94,1.17,-0.07,94.34,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-17 07:00:00,Line-1,OP-B,60.0,73.76,1.13,-0.69,95.71,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-17 08:00:00,Line-1,OP-C,60.0,75.87,1.25,0.77,92.79,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-17 09:00:00,Line-1,OP-A,60.0,75.33,1.1,0.03,104.29,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-17 10:00:00,Line-1,OP-A,60.0,73.18,1.18,0.36,95.34,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-17 11:00:00,Line-1,OP-C,60.0,74.97,1.14,0.38,93.89,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-17 12:00:00,Line-1,OP-A,60.0,74.23,1.17,0.73,104.21,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-17 13:00:00,Line-1,OP-C,60.0,73.78,1.24,-0.42,101.85,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-17 14:00:00,Line-1,OP-A,60.0,72.71,1.14,0.35,104.02,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-17 15:00:00,Line-1,OP-A,60.0,75.13,1.18,-0.01,104.58,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-17 16:00:00,Line-1,OP-C,60.0,73.44,1.15,1.05,109.69,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-17 17:00:00,Line-1,OP-A,60.0,74.06,1.34,-0.42,99.22,1.0,60.0,58,0,Alignment,0.0,0,None,96.67,0.0,0.0
2026-05-17 18:00:00,Line-1,OP-C,60.0,77.15,1.23,0.59,92.71,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-17 19:00:00,Line-1,OP-A,60.0,76.26,1.22,0.18,101.36,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-17 20:00:00,Line-1,OP-A,60.0,73.04,1.27,0.15,96.65,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-17 21:00:00,Line-1,OP-B,60.0,75.7,1.14,0.03,95.21,1.0,60.0,58,0,Dent,0.0,0,None,96.67,0.0,0.0
2026-05-17 22:00:00,Line-1,OP-B,60.0,75.27,1.29,0.67,100.5,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-17 23:00:00,Line-1,OP-C,60.0,78.4,1.23,0.13,104.33,1.0,60.0,54,1,Alignment,0.0,0,None,88.33,0.0,1.85
2026-05-18 00:00:00,Line-1,OP-B,60.0,77.77,1.04,-0.76,95.82,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-18 01:00:00,Line-1,OP-C,60.0,71.93,1.06,0.61,106.37,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-18 02:00:00,Line-1,OP-B,60.0,76.72,1.14,0.52,95.05,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-18 03:00:00,Line-1,OP-A,60.0,77.53,1.07,0.29,98.78,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-18 04:00:00,Line-1,OP-C,60.0,76.12,1.18,-0.56,101.93,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-18 05:00:00,Line-1,OP-C,60.0,74.33,1.1,-0.49,98.06,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-18 06:00:00,Line-1,OP-A,60.0,79.83,1.19,-0.94,91.12,1.0,60.0,58,1,Dent,0.0,0,None,95.0,0.0,1.72
2026-05-18 07:00:00,Line-1,OP-C,60.0,76.3,1.34,0.23,104.64,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-18 08:00:00,Line-1,OP-C,60.0,78.95,1.2,-0.67,96.88,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-18 09:00:00,Line-1,OP-B,60.0,77.7,1.17,-0.86,103.72,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-18 10:00:00,Line-1,OP-C,60.0,75.93,1.24,0.64,93.68,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-18 11:00:00,Line-1,OP-A,60.0,73.84,1.13,0.38,94.53,1.0,60.0,57,1,Scratch,0.0,0,None,93.33,0.0,1.75
2026-05-18 12:00:00,Line-1,OP-B,60.0,74.95,1.28,-0.17,104.31,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-18 13:00:00,Line-1,OP-B,60.0,74.56,1.25,-0.07,101.7,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-18 14:00:00,Line-1,OP-A,60.0,72.57,1.2,-1.2,97.81,1.0,60.0,59,1,Dent,0.0,0,None,96.67,0.0,1.69
2026-05-18 15:00:00,Line-1,OP-A,60.0,76.3,1.22,0.46,101.78,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-18 16:00:00,Line-1,OP-B,60.0,78.13,1.4,-0.35,95.23,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-18 17:00:00,Line-1,OP-C,60.0,74.4,1.29,2.77,100.55,1.0,60.0,59,14,Alignment,0.0,0,None,75.0,0.0,23.73
2026-05-18 18:00:00,Line-1,OP-B,60.0,79.33,1.42,-1.24,100.64,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-18 19:00:00,Line-1,OP-A,60.0,71.88,1.25,0.49,98.13,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-18 20:00:00,Line-1,OP-B,60.0,77.11,1.05,-0.38,95.82,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-18 21:00:00,Line-1,OP-A,60.0,78.34,1.17,-0.69,100.35,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-18 22:00:00,Line-1,OP-B,60.0,74.59,1.03,-0.17,99.73,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-18 23:00:00,Line-1,OP-C,60.0,74.63,1.25,-0.3,97.67,1.0,60.0,55,0,Scratch,0.0,0,None,91.67,0.0,0.0
2026-05-19 00:00:00,Line-1,OP-B,60.0,77.09,1.27,0.54,94.83,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-19 01:00:00,Line-1,OP-B,60.0,76.01,1.11,-0.21,100.06,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-19 02:00:00,Line-1,OP-A,60.0,71.01,1.13,0.68,97.68,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-19 03:00:00,Line-1,OP-A,60.0,73.31,1.21,0.17,94.83,1.0,60.0,56,0,Alignment,0.0,0,None,93.33,0.0,0.0
2026-05-19 04:00:00,Line-1,OP-A,60.0,74.97,1.08,0.45,100.22,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-19 05:00:00,Line-1,OP-B,60.0,72.26,1.07,-0.0,108.04,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-19 06:00:00,Line-1,OP-C,60.0,74.05,1.32,0.64,98.17,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-19 07:00:00,Line-1,OP-A,60.0,72.31,1.21,-0.58,107.49,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-19 08:00:00,Line-1,OP-A,60.0,74.26,1.14,0.06,110.57,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-19 09:00:00,Line-1,OP-B,60.0,74.33,1.03,-0.2,95.23,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-19 10:00:00,Line-1,OP-A,60.0,75.7,1.29,0.7,100.05,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-19 11:00:00,Line-1,OP-C,60.0,74.82,1.13,0.75,110.52,1.0,60.0,58,0,Alignment,0.0,0,None,96.67,0.0,0.0
2026-05-19 12:00:00,Line-1,OP-C,60.0,76.01,1.39,0.0,99.39,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-19 13:00:00,Line-1,OP-A,60.0,75.77,1.29,-0.65,100.18,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-19 14:00:00,Line-1,OP-A,60.0,77.06,1.12,0.21,91.65,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-19 15:00:00,Line-1,OP-B,60.0,76.75,1.13,-0.83,97.34,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-19 16:00:00,Line-1,OP-C,60.0,76.54,1.37,0.81,102.78,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-19 17:00:00,Line-1,OP-C,60.0,81.21,1.19,-0.24,112.15,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-19 18:00:00,Line-1,OP-A,60.0,75.69,1.15,-0.02,99.02,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-19 19:00:00,Line-1,OP-B,60.0,80.19,1.2,-0.34,91.69,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-19 20:00:00,Line-1,OP-C,60.0,75.82,1.15,-0.45,92.97,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-19 21:00:00,Line-1,OP-C,60.0,74.83,1.22,0.37,99.82,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-19 22:00:00,Line-1,OP-B,60.0,74.25,1.19,-0.08,105.89,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-19 23:00:00,Line-1,OP-B,60.0,78.02,1.29,0.02,103.19,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-20 00:00:00,Line-1,OP-C,60.0,78.28,1.16,-0.5,102.3,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-20 01:00:00,Line-1,OP-C,60.0,76.2,1.11,0.43,106.55,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-20 02:00:00,Line-1,OP-B,60.0,77.27,1.17,0.48,96.4,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-20 03:00:00,Line-1,OP-C,60.0,72.45,1.16,-0.1,100.1,1.0,60.0,58,0,Scratch,0.0,0,None,96.67,0.0,0.0
2026-05-20 04:00:00,Line-1,OP-A,60.0,71.9,1.19,0.63,97.4,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-20 05:00:00,Line-1,OP-A,60.0,77.49,1.26,-0.05,98.64,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-20 06:00:00,Line-1,OP-B,60.0,74.75,1.26,3.13,94.97,1.0,60.0,56,12,Alignment,0.0,0,None,73.33,0.0,21.43
2026-05-20 07:00:00,Line-1,OP-B,60.0,76.5,1.32,-0.81,98.28,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-20 08:00:00,Line-1,OP-B,60.0,73.57,1.12,0.18,99.86,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-20 09:00:00,Line-1,OP-A,60.0,78.31,1.24,-0.14,98.14,1.0,60.0,59,1,Dent,0.0,0,None,96.67,0.0,1.69
2026-05-20 10:00:00,Line-1,OP-C,60.0,71.92,1.27,0.08,99.19,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-20 11:00:00,Line-1,OP-A,60.0,72.23,1.13,0.06,102.03,1.0,60.0,54,1,Alignment,0.0,0,None,88.33,0.0,1.85
2026-05-20 12:00:00,Line-1,OP-C,60.0,77.89,1.18,0.06,106.19,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-20 13:00:00,Line-1,OP-A,60.0,69.78,1.03,0.31,106.56,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-20 14:00:00,Line-1,OP-C,60.0,75.76,1.29,-0.28,103.81,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-20 15:00:00,Line-1,OP-A,60.0,74.79,1.18,0.28,93.7,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-20 16:00:00,Line-1,OP-B,60.0,73.53,1.28,0.62,98.2,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-20 17:00:00,Line-1,OP-A,60.0,74.6,1.22,-0.71,98.63,1.0,60.0,59,1,Dent,0.0,0,None,96.67,0.0,1.69
2026-05-20 18:00:00,Line-1,OP-C,60.0,73.3,1.18,-0.39,96.71,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-20 19:00:00,Line-1,OP-A,60.0,78.08,1.04,-0.37,101.71,1.0,60.0,56,0,Scratch,0.0,0,None,93.33,0.0,0.0
2026-05-20 20:00:00,Line-1,OP-A,60.0,78.61,1.06,-0.55,92.03,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-20 21:00:00,Line-1,OP-A,60.0,73.63,0.94,-0.24,108.47,1.0,60.0,58,0,Scratch,0.0,0,None,96.67,0.0,0.0
2026-05-20 22:00:00,Line-1,OP-B,60.0,75.55,1.14,0.52,105.98,1.0,60.0,55,1,Dent,0.0,0,None,90.0,0.0,1.82
2026-05-20 23:00:00,Line-1,OP-A,60.0,72.35,1.43,0.72,102.39,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-21 00:00:00,Line-1,OP-B,60.0,77.15,1.07,0.05,99.69,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-21 01:00:00,Line-1,OP-B,60.0,77.09,0.94,-0.16,106.14,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-21 02:00:00,Line-1,OP-A,60.0,74.41,1.3,0.4,103.45,1.0,60.0,56,1,Scratch,0.0,0,None,91.67,0.0,1.79
2026-05-21 03:00:00,Line-1,OP-A,60.0,75.03,1.44,-1.18,105.53,1.0,60.0,57,1,Alignment,0.0,0,None,93.33,0.0,1.75
2026-05-21 04:00:00,Line-1,OP-A,60.0,74.81,1.23,-0.53,99.7,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-21 05:00:00,Line-1,OP-C,60.0,71.76,1.23,-1.16,108.95,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-21 06:00:00,Line-1,OP-A,60.0,78.09,1.17,-0.53,105.83,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-21 07:00:00,Line-1,OP-B,60.0,73.47,1.02,-0.38,102.55,1.0,60.0,55,1,Scratch,0.0,0,None,90.0,0.0,1.82
2026-05-21 08:00:00,Line-1,OP-A,60.0,73.48,1.05,0.74,106.28,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-21 09:00:00,Line-1,OP-C,60.0,74.7,1.17,-1.38,97.9,1.0,60.0,59,0,Scratch,0.0,0,None,98.33,0.0,0.0
2026-05-21 10:00:00,Line-1,OP-A,60.0,76.99,1.15,-0.21,94.16,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-21 11:00:00,Line-1,OP-C,60.0,73.82,1.19,0.31,101.61,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-21 12:00:00,Line-1,OP-C,60.0,71.1,1.28,0.21,99.71,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-21 13:00:00,Line-1,OP-A,60.0,73.23,1.14,0.73,99.01,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-21 14:00:00,Line-1,OP-B,60.0,75.85,1.28,0.08,106.08,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-21 15:00:00,Line-1,OP-C,60.0,79.38,1.14,0.19,100.84,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-21 16:00:00,Line-1,OP-A,60.0,72.48,1.3,-0.92,101.32,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-21 17:00:00,Line-1,OP-A,60.0,72.41,1.21,-0.49,98.36,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-21 18:00:00,Line-1,OP-B,60.0,71.97,1.16,-0.89,104.41,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-21 19:00:00,Line-1,OP-C,60.0,71.73,1.21,0.29,103.51,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-21 20:00:00,Line-1,OP-C,60.0,77.41,1.17,0.17,104.37,1.0,60.0,57,0,Alignment,0.0,0,None,95.0,0.0,0.0
2026-05-21 21:00:00,Line-1,OP-A,60.0,77.99,1.21,0.16,97.51,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-21 22:00:00,Line-1,OP-A,60.0,75.36,1.28,-0.44,106.52,1.0,60.0,56,1,Alignment,0.0,0,None,91.67,0.0,1.79
2026-05-21 23:00:00,Line-1,OP-B,60.0,74.06,1.19,-0.49,109.19,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-22 00:00:00,Line-1,OP-B,60.0,78.58,1.16,0.1,104.21,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
